elapsed,cwnd,bytes_acked,bytes_received,rcv_space
49.3565180302,10,-,4397576,955680
49.3566460609,10,-,4859488,1372704
49.3567781448,10,-,4863832,932512
49.3569061756,10,-,4286080,1074416
49.3570230007,10,-,4474320,993328
49.3571472168,48,12933,3365,28960
49.3572850227,18,368913,13176,28960
50.3745491505,10,-,5049176,1107720
50.3746860027,10,-,4985464,1126544
50.3748161793,10,-,4336768,952784
50.3749320507,10,-,4943472,1427728
50.3750531673,10,-,5218592,1372704
50.3751761913,10,-,4863832,932512
50.3752920628,10,-,4286080,1074416
50.3754332066,10,-,4474320,993328
50.3755540848,48,12933,3365,28960
50.3756730556,28,376673,13416,28960
51.3931181431,10,-,5049176,1107720
51.3932600021,10,-,4985464,1126544
51.3934130669,10,-,4336768,952784
51.3935651779,10,-,5241760,1427728
51.3937020302,10,-,5256240,1372704
51.3938410282,10,-,4863832,932512
51.3940000534,10,-,4286080,1074416
51.3941380978,10,-,5057864,1392976
51.3942861557,48,12933,3365,28960
51.3944160938,38,384417,13656,28960
52.4121170044,10,-,5049176,1107720
52.4122760296,10,-,4985464,1126544
52.4124221802,10,-,4336768,952784
52.4125850201,10,-,5270720,1427728
52.4127252102,10,-,5412624,1372704
52.4128642082,10,-,4863832,932512
52.4130051136,10,-,4933336,1074416
52.4131472111,10,-,5237416,1392976
52.4132800102,48,12933,3365,28960
52.4134171009,8,392161,13896,28960
53.4308559895,10,-,5049176,1107720
53.4309990406,10,-,4985464,1126544
53.431137085,10,-,4336768,952784
53.4312841892,10,-,5845576,1427728
53.4314250946,10,-,5555976,1372704
53.431566,10,-,4892792,932512
53.4317061901,10,-,4942024,1074416
53.4318680763,10,-,5335880,1392976
53.4320170879,48,12933,3365,28960
53.4321501255,18,399937,14136,28960
54.4499111176,10,-,5049176,1107720
54.4500710964,10,-,4985464,1126544
54.4502170086,10,-,4826184,1379952
54.4503731728,10,-,5939696,1427728
54.4505140781,10,-,5555976,1372704
54.4506502151,10,-,4892792,932512
54.4507851601,10,-,4942024,1074416
54.4509351254,10,-,5624032,1392976
54.4510750771,48,12933,3365,28960
54.4512062073,28,407681,14376,28960
54.4513030052,10,-,-,-
55.4691751003,10,-,5049176,1107720
55.4693260193,10,-,4985464,1126544
55.4694700241,10,-,5225832,1379952
55.4696040154,10,-,5944040,1427728
55.4697451591,10,-,5555976,1372704
55.4698851109,10,-,4892792,932512
55.4700400829,10,-,4942024,1074416
55.4701740742,10,-,5709464,1392976
55.470315218,48,12933,3365,28960
55.4704492092,38,415649,14616,28960
55.4705572128,1,-,-,-
56.4881231785,10,-,5049176,1107720
56.4882731438,10,-,4985464,1126544
56.4884150028,10,-,5225832,1379952
56.488558054,10,-,5944040,1427728
56.4886901379,10,-,5555976,1372704
56.4888460636,10,-,4892792,932512
56.4889860153,10,-,4942024,1074416
56.4891190529,10,-,5709464,1392976
56.4892520905,48,12933,3365,28960
56.4893860817,44,423601,14856,28960
56.4894981384,1,-,-,-
57.5071651936,10,-,5049176,1107720
57.5073170662,10,-,4985464,1126544
57.50745821,10,-,5225832,1379952
57.5075960159,10,-,5944040,1427728
57.5077381134,10,-,5555976,1372704
57.5078830719,10,-,4892792,932512
57.5080170631,10,-,4942024,1074416
57.5081532001,10,-,5709464,1392976
57.5082850456,48,12933,3365,28960
57.5084290504,44,431569,15096,28960
57.5085420609,1,-,-,-
58.5265021324,10,-,5049176,1107720
58.5266330242,10,-,4985464,1126544
58.526761055,10,-,5225832,1379952
58.526881218,10,-,5944040,1427728
58.5270001888,10,-,5555976,1372704
58.5271291733,10,-,4892792,932512
58.5272572041,10,-,4942024,1074416
58.5273752213,10,-,5709464,1392976
58.5274991989,48,12933,3365,28960
58.5276172161,46,439537,15336,28960
58.527723074,1,-,-,-
59.5452551842,10,-,5049176,1107720
59.5454041958,10,-,4985464,1126544
59.5455451012,10,-,5225832,1379952
59.5456871986,10,-,5944040,1427728
59.5458180904,10,-,5555976,1372704
59.5459861755,10,-,4892792,932512
59.5461242199,10,-,4942024,1074416
59.5462610722,10,-,5709464,1392976
59.5464010239,48,12933,3365,28960
59.5465300083,53,447505,15576,28960
59.5466461182,1,-,-,-
60.5646932125,10,-,5049176,1107720
60.5648310184,10,-,4985464,1126544
60.5649530888,10,-,5225832,1379952
60.5650742054,10,-,5944040,1427728
60.565196991,10,-,5555976,1372704
60.5653140545,10,-,4892792,932512
60.565431118,10,-,4942024,1074416
60.5655469894,10,-,5709464,1392976
60.5656630993,48,12933,3365,28960
60.5657770634,60,455473,15816,28960
60.565882206,1,-,-,-
61.5829801559,10,-,5049176,1107720
61.5831370354,10,-,5138952,1531984
61.5832800865,10,-,5385112,1379952
61.5834131241,10,-,5988928,1546464
61.5835530758,10,-,5596520,1372704
61.5836951733,10,-,4963744,1604384
61.5838241577,10,-,4982568,1620312
61.5839481354,10,-,5805032,1392976
61.5840821266,48,12933,3365,28960
61.5842080116,60,463457,16056,28960
61.5843281746,1,-,-,-
62.6014862061,10,-,5049176,1107720
62.6016340256,10,-,5249000,1531984
62.6017751694,10,-,5776072,1379952
62.6019492149,10,-,6107664,1546464
62.6020820141,10,-,5647200,1372704
62.6022291183,10,-,5079584,1604384
62.6024401188,10,-,5098408,1620312
62.6025760174,10,-,5999064,1392976
62.6027090549,48,12933,3365,28960
62.6028380394,8,471393,16296,28960
63.6200480461,10,-,5049176,1107720
63.62018013,10,-,5266376,1531984
63.6203041077,10,-,6035264,1379952
63.6204371452,10,-,6239432,1546464
63.620565176,10,-,5647200,1372704
63.6206831932,10,-,5304024,1604384
63.620798111,10,-,5312712,1620312
63.6209189892,10,-,6335000,1392976
63.6210391521,48,12933,3365,28960
63.6211550236,18,479105,16536,28960
64.6387071609,10,-,5246104,1644928
64.6388502121,10,-,5266376,1531984
64.6389930248,10,-,7363080,1379952
64.6391510963,10,-,6239432,1546464
64.6392869949,10,-,5647200,1372704
64.6394162178,10,-,5356152,1604384
64.6395552158,10,-,5626928,1620312
64.6396920681,10,-,6670936,1392976
64.6398391724,48,12933,3365,28960
64.6399700642,28,486865,16776,28960
65.657130003,10,-,5246104,1644928
65.6572570801,10,-,5266376,1531984
65.657389164,10,-,7363080,1379952
65.6575081348,10,-,6608672,1546464
65.6576280594,10,-,5647200,1372704
65.6577460766,10,-,5829648,1604384
65.6578600407,10,-,7051760,1620312
65.6580150127,10,-,6670936,1392976
65.6581370831,48,12933,3365,28960
65.658246994,38,494577,17016,28960
66.675494194,10,-,5246104,1644928
66.6756191254,10,-,5673264,1531984
66.6757571697,10,-,7363080,1379952
66.6758871078,10,-,7012664,1546464
66.6760041714,10,-,5647200,1372704
66.6761190891,10,-,7147328,1604384
66.6762452126,10,-,7115472,1620312
66.6763629913,10,-,6734648,1392976
66.6764831543,48,12933,3365,28960
66.6766030788,48,502289,17256,28960
67.6933071613,10,-,5246104,1644928
67.6934411526,10,-,7292128,1531984
67.6935679913,10,-,7551320,1379952
67.6936872005,10,-,7067688,1546464
67.6938071251,10,-,5708016,1372704
67.6939492226,10,-,7187872,1604384
67.6940720081,10,-,7158912,1620312
67.6941971779,10,-,6818632,1392976
67.6943180561,48,12933,3365,28960
67.6944360733,54,510017,17496,28960
68.7112181187,10,-,5246104,1644928
68.7113780975,10,-,7390592,1531984
68.7115261555,10,-,7956760,1379952
68.7116680145,10,-,7174840,1546464
68.711810112,10,-,5815168,1372704
68.7119531631,10,-,7289232,1604384
68.7120940685,10,-,7266064,1620312
68.7122290134,10,-,6995288,1392976
68.712362051,48,12933,3365,28960
68.7125060558,8,517729,17736,28960
69.7297050953,10,-,5246104,1644928
69.7298340797,10,-,7518016,1531984
69.7300000191,10,-,8269528,1379952
69.7301311493,10,-,7305160,1546464
69.7302482128,10,-,5832544,1372704
69.7303800583,10,-,7419552,1604384
69.7305040359,10,-,7396384,1620312
69.7306261063,10,-,7226968,1392976
69.7307569981,48,12933,3365,28960
69.7308671474,18,525441,17976,28960
70.7485880852,10,-,5246104,1644928
70.7487242222,10,-,7574488,1531984
70.7488481998,10,-,8463560,1379952
70.748966217,10,-,7636752,1546464
70.7490830421,10,-,5832544,1372704
70.749199152,10,-,7491952,1604384
70.7493162155,10,-,7632408,1802760
70.7494339943,10,-,7373216,1392976
70.7495200634,10,-,-,-
70.7496390343,48,12933,3365,28960
70.7497570515,28,533153,18216,28960
71.7671639919,10,-,5246104,1644928
71.7673060894,10,-,7574488,1531984
71.7674570084,10,-,8463560,1379952
71.7676050663,10,-,9312088,1546464
71.7677500248,10,-,5832544,1372704
71.7678880692,10,-,7491952,1604384
71.7680170536,10,-,8268080,1802760
71.768155098,10,-,7373216,1392976
71.7682712078,1,-,-,-
71.768404007,48,12933,3365,28960
71.7685379982,38,541105,18456,28960
72.7861301899,10,-,5246104,1644928
72.786260128,10,-,8567816,2264672
72.7863759995,10,-,8463560,1379952
72.7865021229,10,-,9312088,1546464
72.7866151333,10,-,5926664,1372704
72.786752224,10,-,7491952,1604384
72.7868621349,10,-,8365096,1802760
72.786976099,10,-,7373216,1392976
72.7870790958,1,-,-,-
72.7872002125,48,12933,3365,28960
72.7873160839,48,549057,18696,28960
73.8043060303,10,-,5246104,1644928
73.8044331074,10,-,9217968,2264672
73.8045520782,10,-,8463560,1379952
73.8046832085,10,-,9312088,1546464
73.8047981262,10,-,5926664,1372704
73.8049139977,10,-,7491952,1604384
73.8050270081,10,-,8365096,1802760
73.8051400185,10,-,8915336,1392976
73.8052589893,48,12933,3365,28960
73.8053741455,54,557009,18936,28960
74.8223609924,10,-,5246104,1644928
74.8225040436,10,-,9217968,2264672
74.8226461411,10,-,8463560,1379952
74.82279706,10,-,9312088,1546464
74.8229351044,10,-,5926664,1372704
74.8230741024,10,-,8548992,2098152
74.8232040405,10,-,8365096,1802760
74.823346138,10,-,9029728,1392976
74.8234920502,48,12933,3365,28960
74.8236210346,58,564785,19176,28960
75.8406062126,10,-,5246104,1644928
75.8407530785,10,-,9217968,2264672
75.8409061432,10,-,9078960,2381960
75.841050148,10,-,9312088,1546464
75.8411831856,10,-,5926664,1372704
75.8413181305,10,-,9125296,2098152
75.8414611816,10,-,8365096,1802760
75.8416061401,10,-,9029728,1392976
75.8417410851,48,12933,3365,28960
75.8418691158,58,572529,19416,28960
76.8593502045,10,-,5246104,1644928
76.8594870567,10,-,9278784,2264672
76.859618187,10,-,9633544,2381960
76.8597500324,10,-,9407656,1964936
76.8598680496,10,-,5938248,1372704
76.8599960804,10,-,9178872,2098152
76.8601131439,10,-,8465008,1802760
76.8602461815,10,-,9191904,1392976
76.8603711128,48,12933,3365,28960
76.8604850769,58,580289,19656,28960
77.8775470257,10,-,5246104,1644928
77.8776781559,10,-,9341048,2264672
77.8778040409,10,-,9747936,2381960
77.8779530525,10,-,9500328,1964936
77.878082037,10,-,5938248,1372704
77.8782300949,10,-,9248376,2098152
77.8783631325,10,-,9006560,1802760
77.8784902096,10,-,9348288,1392976
77.8786101341,48,12933,3365,28960
77.878729105,8,588017,19896,28960
